Session Title,Player Name,Minutes Played,Split Name,Tags,Distance (miles),Sprint Distance (yards),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (mph),Distance Per Min (yd/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Distance in Speed Zone 1 (miles),Distance in Speed Zone 2 (miles),Distance in Speed Zone 3 (miles),Distance in Speed Zone 4 (miles),Distance in Speed Zone 5 (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s (miles),Distance in Deceleration Zones: 1 - 2 m/s/s (miles),Distance in Deceleration Zones: 2 - 3 m/s/s (miles),Distance in Deceleration Zones: 3 - 4 m/s/s (miles),Distance in Deceleration Zones: > 4 m/s/s (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s (miles),Distance in Acceleration Zones: 1 - 2 m/s/s (miles),Distance in Acceleration Zones: 2 - 3 m/s/s (miles),Distance in Acceleration Zones: 3 - 4 m/s/s (miles),Distance in Acceleration Zones: > 4 m/s/s (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg (miles),Distance in Power Zone: 5 - 10 w/kg (miles),Distance in Power Zone: 10 - 15 w/kg (miles),Distance in Power Zone: 15 - 20 w/kg (miles),Distance in Power Zone: 20 - 25 w/kg (miles),Distance in Power Zone: 25 - 30 w/kg (miles),Distance in Power Zone: 30 - 35 w/kg (miles),Distance in Power Zone: 35 - 40 w/kg (miles),Distance in Power Zone: 40 - 45 w/kg (miles),Distance in Power Zone: 45 - 50 w/kg (miles),Distance in Power Zone: > 50 w/kg (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
Concordia (Wis.),V,68,game,game,4.6747,108.9837,26,840.8869,0,0,0,370.9486,14.2469,87.9164,6.2346,38.0574,0,4.2117,0.2734,0.1276,0.0486,0.0134,5456.7,100.8,40.6,13.7,3.4,163,0,0,0,0,0,16,10,1,0,1.9148,0.379,0.0837,0.0281,0.0074,1823.2,272.6,50.3,15.6,3.7,1.8078,0.3678,0.0758,0.0094,0.0008,3081.4,296.8,62.4,8.5,0.7,0.752,1.4783,1.2934,0.6412,0.2697,0.116,0.0602,0.0287,0.0159,0.0081,0.0114,2953.5,1384.1,756.8,303.6,115.3,49.9,24.3,11.7,7.1,3.6,5.3,5615.1,0,0,0,0,0,279,167,26,5,0,273,101,42,17
Concordia (Wis.),G,41,game,game,2.991,322.1884,27,502.3247,0,0,0,231.112,16.9015,56.2507,4.0247,21.903,0,2.4849,0.2078,0.1152,0.0954,0.0877,5454.3,76.5,36.6,26.6,21.2,60,0,0,0,0,0,13,10,4,0,1.2103,0.2425,0.064,0.0147,0.0071,2216.5,160.5,34.7,6.8,3.5,1.1367,0.2535,0.052,0.0091,0.0011,2968.2,181.4,34.9,7.6,1.1,0.5921,0.9379,0.5551,0.376,0.2029,0.1308,0.071,0.0516,0.0333,0.0193,0.021,4005.4,925,319.5,169.8,79.1,46.5,24.6,18.9,11.2,6.8,8.4,5615.3,0,0,0,0,0,112,59,21,8,0,104,56,16,12
Concordia (Wis.),P,44,game,game,2.8514,110.5596,19,508.745,2,0,0,183.3281,14.744,53.6253,3.7165,19.1406,0,2.5276,0.166,0.095,0.0462,0.0166,5506.4,61.4,30.3,13,4.2,56,2,0,0,0,0,8,9,1,1,1.2366,0.1635,0.0451,0.0219,0.0087,1405,117.4,26.8,11.3,4.1,1.1535,0.1692,0.0426,0.0095,0.0009,3883.7,124.3,33.5,8.2,1,0.6853,0.8689,0.6385,0.334,0.1528,0.0757,0.0418,0.0237,0.0134,0.0066,0.0108,4092.1,873.8,365.4,152.6,61.4,30.5,16.8,9.5,5.4,3,4.8,5615.2,0,0,0,0,0,89,56,23,5,0,96,42,18,21
Concordia (Wis.),I,22,game,game,1.7353,42.5513,17,252.3648,0,0,0,125.9186,14.0183,32.6346,2.3215,12.9539,0,1.3705,0.1971,0.1435,0.0211,0.0031,5490.7,72,45.8,6,0.8,30,0,0,0,0,0,8,7,1,1,0.6789,0.1423,0.0347,0.0098,0.0035,684.3,96.3,20.2,5.6,2.1,0.7019,0.1342,0.026,0.0039,0.0001,4677.1,104.3,21.8,3.5,0.1,0.2769,0.3861,0.4239,0.3203,0.206,0.0779,0.0234,0.0127,0.0046,0.0015,0.0019,4735.9,366.4,242.7,141.8,78.7,30.4,10,5.5,2.1,0.7,1.1,5615.2,0,0,0,0,0,66,40,13,1,0,73,35,12,9
Concordia (Wis.),L,90,game,game,5.9602,206.8213,38,1023.6244,2,0,0,442.7149,15.4698,112.0926,7.9451,47.9761,0,5.3837,0.3065,0.1525,0.0815,0.0361,5422,112.9,48.5,22.9,9,142,2,0,0,0,0,26,9,3,0,2.4177,0.4609,0.1344,0.0355,0.0073,2371.7,348.3,80.1,19.8,3.4,2.3178,0.4815,0.089,0.0142,0.0019,2300.3,396.7,78.6,14.2,2.2,1.0056,1.8809,1.6341,0.7698,0.3254,0.1623,0.0861,0.0496,0.0174,0.0136,0.0154,2217.6,1795.8,954.6,366.5,140.1,66.5,35,19.5,7.1,6.1,6.5,5615.2,0,0,0,0,0,331,178,47,11,0,318,138,59,20
Concordia (Wis.),Z,0,game,game,0.1901,0,0,25.2721,0,0,0,85.8009,3.0423,3.5749,0.2058,0.0018,0,0.1901,0,0,0,0,5615.2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1035,0.0016,0,0,0,2408.6,3.7,0,0,0,0.0842,0.0008,0,0,0,3198.7,4.2,0,0,0,0.1879,0.0022,0,0,0,0,0,0,0,0,0,5612.2,3,0,0,0,0,0,0,0,0,0,5615.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Concordia (Wis.),X,0,game,game,0.1286,0,0,21.9507,0,0,0,84.7353,2.4457,2.418,0.138,0,0,0.127,0.0016,0,0,0,5613.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656,0.0017,0,0,0,2364.5,4,0,0,0,0.0607,0.0006,0,0,0,3243.7,3.1,0.1,0,0,0.1282,0.0003,0,0,0,0,0,0,0,0,0,5614.9,0.5,0,0,0,0,0,0,0,0,0,5615.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concordia (Wis.),M,90,game,game,5.3631,457.1344,34,841.4576,3,0,0,383.2681,18.2635,100.8623,7.0845,36.2521,0,0.6406,2.7256,1.7372,0.2284,0.0313,2141.3,2644.2,757.8,65.4,6.7,142,3,0,0,0,0,15,10,8,1,2.145,0.3944,0.0989,0.0321,0.0136,2389.4,281.6,60.2,17,6.8,2.219,0.3796,0.0651,0.0137,0.0017,2508.5,290.2,48.9,11,1.8,1.1798,1.3529,1.2487,0.8349,0.3742,0.1668,0.0874,0.0469,0.0246,0.0207,0.0261,2876.8,1363.7,708,375.7,152,64,31.6,17.5,8.4,7.8,9.9,5615.2,0,0,0,0,0,222,103,31,9,0,184,114,36,25
Concordia (Wis.),O,51,game,game,3.5896,427.7481,35,533.1935,0,0,0,261.8324,17.0506,67.5079,4.9048,26.0035,0,0.3539,1.8856,1.107,0.2213,0.0218,3280.8,1783,484,62.8,4.8,73,0,0,0,0,0,21,8,4,2,1.4112,0.325,0.0955,0.0231,0.0077,1798.1,227.2,56.5,12,3.7,1.3177,0.3206,0.0758,0.0121,0.0008,3204.8,241.3,59.8,11,1,0.669,0.9616,0.8375,0.5275,0.2577,0.1428,0.074,0.0469,0.031,0.0223,0.0192,3706.2,947.2,483.3,245.4,105.8,55.2,27.9,17.5,11.2,8.4,7.3,5615.2,0,0,0,0,0,143,116,37,4,0,167,102,25,14
Concordia (Wis.),F,90,game,game,3.315,5.5785,1,600.2346,1,0,0,215.4314,12.7208,62.3451,4.0844,16.4672,0,3.2846,0.0232,0.0041,0.0032,0,5604.5,8.7,1.3,0.9,0,18,0,0,0,0,0,1,0,0,0,1.5994,0.1453,0.0238,0.0092,0.005,2698.8,149.1,19,5.9,2.9,1.3542,0.1522,0.0219,0.0031,0.0008,2524.1,188.8,22.1,3.7,1,1.5401,1.0826,0.4751,0.1503,0.0384,0.0123,0.0071,0.0039,0.0016,0.0017,0.0019,4096.9,1104.1,295.6,83.3,20.4,6.6,3.6,2.1,0.9,0.9,1,5615.2,0,0,0,0,0,155,47,11,3,0,138,44,14,12
Concordia (Wis.),E,,all,game,1.82,73.378,8,356.9431,1,0,0,154.8711,13.1235,27.5498,1.9286,10.5828,0,0.2808,1.0006,0.4968,0.0417,0,5829.4,916.6,218.1,12.3,0,82,1,0,0,0,0,4,3,1,0,0.7331,0.1454,0.0377,0.0064,0.0015,1221.2,113.5,25.1,4.2,0.8,0.7308,0.1374,0.0236,0.0036,0.0004,5468.5,120,19.1,3.6,0.4,0.4319,0.5167,0.4363,0.2444,0.1051,0.0497,0.0218,0.008,0.0036,0.0013,0.0011,6036.8,486.2,257.2,113.1,45.6,21.7,8.9,3.8,1.6,0.8,0.7,6976.4,0,0,0,0,0,106,44,15,2,0,89,46,13,5
Concordia (Wis.),S,,all,game,5.8738,367.2867,43,1073.7442,2,0,0,416.4951,16.8617,87.1174,6.097,35.3873,0,5.0922,0.3784,0.1946,0.1084,0.1003,6864.4,138.7,61.9,30.4,24.1,191,2,0,0,0,0,23,14,5,1,2.2631,0.4373,0.1329,0.0361,0.0129,2815.5,303.8,76.9,19.9,5.8,2.4807,0.4257,0.0744,0.01,0.0007,3515.1,318.7,55.3,7.9,0.6,1.1317,1.9627,1.2789,0.7004,0.3563,0.2053,0.1046,0.056,0.0334,0.0141,0.0305,3828.6,1921.4,741.8,321.7,144.7,75.3,38.1,20.2,11.6,5.1,11,7119.5,0,0,0,0,0,271,123,26,5,0,220,118,52,23
Concordia (Wis.),B,,all,game,2.1147,248.8936,21,372.817,2,0,0,169.3053,16.6181,31.5363,2.2253,10.7616,0,0.3391,0.9971,0.637,0.13,0.0114,5808.2,963.1,268.7,38.2,2.5,42,2,0,0,0,0,11,4,5,1,0.8721,0.1418,0.0518,0.0109,0.0092,1774.7,104.5,28.9,6.2,4.5,0.8151,0.18,0.0289,0.0048,0,4997.1,136.2,24.3,4.3,0,0.5445,0.4967,0.394,0.3051,0.1853,0.0863,0.0529,0.0274,0.0129,0.0064,0.0033,6087.4,487.9,227.2,134.7,71.6,33.8,19.4,10.4,4.5,2.4,1.4,7080.7,0,0,0,0,0,58,54,18,0,0,59,39,15,12
Concordia (Wis.),J,,all,game,1.6001,89.3807,7,303.908,0,0,0,152.7455,14.8932,23.9498,1.6461,8.6413,0,1.3926,0.1071,0.0495,0.0347,0.0161,6985.6,39.5,15.7,9.7,4,20,0,0,0,0,0,2,3,1,1,0.6759,0.1124,0.0328,0.0073,0.0011,2255.6,93.6,18.8,3.9,0.5,0.6386,0.1082,0.02,0.0032,0.0008,4570.8,92.4,15.2,3.2,0.5,0.4607,0.5653,0.1841,0.1839,0.0964,0.0513,0.0295,0.0128,0.0083,0.0038,0.0037,6220.2,567.1,104.5,81.2,38.6,20.5,11.1,5.1,3.1,1.5,1.6,0,0,0,0,0,0,52,28,11,3,0,44,25,14,5
Concordia (Wis.),H,,all,game,3.5877,110.226,27,575.7536,0,0,0,307.2885,14.401,52.8173,3.6707,20.2063,0,3.225,0.1672,0.1329,0.0412,0.0214,7052,61.3,42.2,11.6,5.4,89,0,0,0,0,0,18,8,1,0,1.5103,0.247,0.0659,0.0216,0.0055,3184.6,188.2,38.9,12.4,2.6,1.4266,0.2597,0.0438,0.0067,0.0005,3482.4,218.8,37.7,6.3,0.6,0.8003,1.0344,0.9194,0.4218,0.207,0.101,0.0454,0.0253,0.015,0.0088,0.0091,5278.6,996.6,532.2,199.6,84.9,39.3,18,10.5,5.5,3.7,3.6,7172.5,0,0,0,0,0,153,88,20,1,0,137,60,35,12
Concordia (Wis.),Q,,all,game,3.6398,146.2867,22,763.5988,4,0,0,282.2122,14.3265,53.6074,3.7136,19.7403,0,3.2367,0.2206,0.0994,0.0684,0.0147,7033.8,81.1,31.7,19.2,3.8,97,4,0,0,0,0,13,5,3,1,1.4871,0.2618,0.0668,0.0179,0.0069,2277,201.5,41.3,9.9,3.8,1.4859,0.2631,0.0464,0.0038,0.0002,4375.2,216.7,40.1,3.9,0.2,0.8657,1.0846,0.7666,0.4995,0.2311,0.1089,0.05,0.0192,0.0092,0.0033,0.0019,5237.2,1086.2,441,232.1,96,42.1,20.3,8.4,3.9,1.5,0.9,7169.6,0,0,0,0,0,162,86,16,2,0,146,74,29,14
Concordia (Wis.),C,,all,game,6.8306,312.3886,45,1203.1972,1,0,0,544.2646,15.4797,101.9234,7.1852,45.15,0,5.9994,0.4366,0.2171,0.1129,0.0646,6799.8,160.7,69,31.7,16.1,525,1,0,0,0,0,23,17,3,2,2.7851,0.525,0.1132,0.0347,0.0102,2747,351.8,68.5,20,5.5,2.7501,0.4973,0.1006,0.0128,0.0015,3427.5,366.2,77,12.3,1.5,0.9029,2.3051,1.7605,0.9612,0.4504,0.232,0.0949,0.0552,0.0313,0.0237,0.0134,3058.7,2194.9,1014.5,446.3,186.5,88.3,37.9,22,12.7,9.8,5.7,7077.3,0,0,0,0,0,339,179,46,9,0,326,143,53,23
Concordia (Wis.),R,,all,game,3.0647,257.6917,23,518.8971,0,0,0,212.7924,16.7623,46.366,3.2403,18.4927,0,0.3533,1.5687,0.9963,0.1413,0.0051,5074.4,1419.4,444.2,40.4,1.1,41,0,0,0,0,0,13,6,4,0,1.2541,0.2153,0.054,0.0169,0.0081,1590.1,161.5,34.8,9.5,3.7,1.2621,0.2112,0.038,0.0047,0.0004,4972.6,172,29.9,4.8,0.6,0.5735,0.7661,0.9093,0.4424,0.1946,0.0868,0.0399,0.0219,0.0171,0.0066,0.0065,5372.6,740,516,204.6,79.5,32.1,15,8.3,6.4,2.5,2.5,6979.5,0,0,0,0,0,140,64,11,4,0,119,58,23,13
Concordia (Wis.),K,,all,game,5.6311,224.213,42,1023.1179,0,0,0,404.9173,14.7987,82.5435,5.826,30.1873,0,5.0351,0.3007,0.1679,0.0896,0.0378,7005.1,110.5,53.5,25.1,9.5,80,0,0,0,0,0,32,8,1,1,2.3329,0.421,0.1061,0.0361,0.0129,3124.7,294.5,60.5,18.3,6.2,2.1808,0.4327,0.0895,0.0161,0.0029,3294.4,323.8,65.6,13.1,2.6,1.3568,1.6533,1.2744,0.6525,0.3223,0.1688,0.083,0.0501,0.0278,0.0132,0.0291,4232,1638.1,739.5,308.3,135.7,67.7,33.1,20.6,10.9,5.3,12.5,7203.8,0,0,0,0,0,239,146,41,12,0,243,122,46,24
